time_s,time_h,Bathroom1_Shower_mdot_kg_s,Bathroom1_Shower_temp_C,Bathroom1_Faucet_mdot_kg_s,Bathroom1_Faucet_temp_C,Bathroom2_Shower_mdot_kg_s,Bathroom2_Shower_temp_C,Bathroom2_Faucet_mdot_kg_s,Bathroom2_Faucet_temp_C,Kitchen_Sink_mdot_kg_s,Kitchen_Sink_temp_C
43040.0,11.9556,0.0000,21.9271,0.0000,21.9214,0.0000,21.3929,0.0000,22.2405,0.0000,57.4117
43080.0,11.9667,0.0000,21.9171,0.0000,21.9114,0.0000,21.3857,0.0000,22.2289,0.0000,57.4113
43120.0,11.9778,0.0000,21.9071,0.0000,21.9014,0.0000,21.3785,0.0000,22.2173,0.0000,57.4109
43160.0,11.9889,0.0000,21.8972,0.0000,21.8915,0.0000,21.3713,0.0000,22.2057,0.0000,57.4104
43200.0,12.0000,0.0000,21.8873,0.0500,34.0000,0.0000,21.3642,0.0000,22.1942,0.1000,58.2468
43240.0,12.0111,0.0000,21.8775,0.0500,60.2674,0.0000,21.3570,0.0000,22.1828,0.1000,60.5843
43280.0,12.0222,0.0000,21.8677,0.0500,59.7795,0.0000,21.3500,0.0000,22.1714,0.1000,60.1165
43320.0,12.0333,0.0000,21.8580,0.0500,58.5138,0.0000,21.3430,0.0000,22.1601,0.1000,58.8863
43360.0,12.0444,0.0000,21.8483,0.0500,57.2833,0.0000,21.3360,0.0000,22.1489,0.1000,57.6444
43400.0,12.0556,0.0000,21.8387,0.0500,56.0953,0.0000,21.3290,0.0000,22.1377,0.1000,56.4437
43440.0,12.0667,0.0000,21.8291,0.0500,54.9483,0.0000,21.3221,0.0000,22.1266,0.1000,55.2845
43480.0,12.0778,0.0000,21.8196,0.0500,53.8408,0.0000,21.3152,0.0000,22.1155,0.1000,54.1653
43520.0,12.0889,0.0000,21.8101,0.0000,53.6646,0.0000,21.3083,0.0000,22.1045,0.1000,53.2117
43560.0,12.1000,0.0000,21.8007,0.0000,53.4893,0.0000,21.3015,0.0000,22.0935,0.1000,52.4981
43600.0,12.1111,0.0000,21.7913,0.0000,53.3149,0.0000,21.2948,0.0000,22.0826,0.1000,51.8524
43640.0,12.1222,0.0000,21.7820,0.0000,53.1414,0.0000,21.2880,0.0000,22.0718,0.1000,51.2266
43680.0,12.1333,0.0000,21.7727,0.0000,52.9688,0.0000,21.2813,0.0000,22.0610,0.1000,50.6151
43720.0,12.1444,0.0000,21.7635,0.0000,52.7971,0.0000,21.2746,0.0000,22.0503,0.1000,50.0171
43760.0,12.1556,0.0000,21.7543,0.0000,52.6263,0.0000,21.2680,0.0000,22.0396,0.1000,49.4324
43800.0,12.1667,0.0000,21.7451,0.0000,52.4564,0.0000,21.2614,0.0000,22.0290,0.1000,48.8607
43840.0,12.1778,0.0000,21.7361,0.0000,52.2874,0.0000,21.2548,0.0000,22.0184,0.0000,48.5901
43880.0,12.1889,0.0000,21.7270,0.0000,52.1192,0.0000,21.2483,0.0000,22.0079,0.0000,48.4180
43920.0,12.2000,0.0000,21.7180,0.0000,51.9520,0.0000,21.2418,0.0000,21.9974,0.0000,48.2471
43960.0,12.2111,0.0000,21.7091,0.0000,51.7856,0.0000,21.2353,0.0000,21.9870,0.0000,48.0771
44000.0,12.2222,0.0000,21.7002,0.0000,51.6200,0.0000,21.2289,0.0000,21.9767,0.0000,47.9082
44040.0,12.2333,0.0000,21.6913,0.0000,51.4554,0.0000,21.2225,0.0000,21.9664,0.0000,47.7403
44080.0,12.2444,0.0000,21.6825,0.0000,51.2916,0.0000,21.2161,0.0000,21.9561,0.0000,47.5734
44120.0,12.2556,0.0000,21.6737,0.0000,51.1286,0.0000,21.2098,0.0000,21.9460,0.0000,47.4076
44160.0,12.2667,0.0000,21.6650,0.0000,50.9665,0.0000,21.2035,0.0000,21.9358,0.0000,47.2428
44200.0,12.2778,0.0000,21.6564,0.0000,50.8052,0.0000,21.1972,0.0000,21.9257,0.0000,47.0793
44240.0,12.2889,0.0000,21.6477,0.0000,50.6448,0.0000,21.1910,0.0000,21.9157,0.0000,46.9174
44280.0,12.3000,0.0000,21.6392,0.0000,50.4852,0.0000,21.1848,0.0000,21.9057,0.0000,46.7577
44320.0,12.3111,0.0000,21.6306,0.0000,50.3265,0.0000,21.1786,0.0000,21.8958,0.0000,46.6014
44360.0,12.3222,0.0000,21.6221,0.0000,50.1685,0.0000,21.1725,0.0000,21.8859,0.0000,46.4501
44400.0,12.3333,0.0000,21.6137,0.0000,50.0114,0.0000,21.1664,0.0000,21.8761,0.0000,46.3060
44440.0,12.3444,0.0000,21.6053,0.0000,49.8551,0.0000,21.1603,0.0000,21.8663,0.0000,46.1719
44480.0,12.3556,0.0000,21.5969,0.0000,49.6997,0.0000,21.1543,0.0000,21.8566,0.0000,46.0508
44520.0,12.3667,0.0000,21.5886,0.0000,49.5450,0.0000,21.1482,0.0000,21.8470,0.0000,45.9455
44560.0,12.3778,0.0000,21.5803,0.0000,49.3911,0.0000,21.1423,0.0000,21.8373,0.0000,45.8588
44600.0,12.3889,0.0000,21.5721,0.0000,49.2381,0.0000,21.1363,0.0000,21.8278,0.0000,45.7927
44640.0,12.4000,0.0000,21.5639,0.0000,49.0858,0.0000,21.1304,0.0000,21.8183,0.0000,45.7485
44680.0,12.4111,0.0000,21.5558,0.0000,48.9344,0.0000,21.1245,0.0000,21.8088,0.0000,45.7266
44720.0,12.4222,0.0000,21.5477,0.0000,48.7837,0.0000,21.1187,0.0000,21.7994,0.0000,45.7268
44760.0,12.4333,0.0000,21.5396,0.0000,48.6338,0.0000,21.1128,0.0000,21.7900,0.0000,45.7477
44800.0,12.4444,0.0000,21.5316,0.0000,48.4847,0.0000,21.1070,0.0000,21.7807,0.0000,45.7878
44840.0,12.4556,0.0000,21.5236,0.0000,48.3363,0.0000,21.1013,0.0000,21.7714,0.0000,45.8448
44880.0,12.4667,0.0000,21.5157,0.0000,48.1888,0.0000,21.0955,0.0000,21.7622,0.0000,45.9164
44920.0,12.4778,0.0000,21.5078,0.0000,48.0420,0.0000,21.0898,0.0000,21.7530,0.0000,46.0004
44960.0,12.4889,0.0000,21.4999,0.0000,47.8959,0.0000,21.0842,0.0000,21.7439,0.0000,46.0944
45000.0,12.5000,0.0000,21.4921,0.0000,47.7507,0.0000,21.0785,0.0000,21.7348,0.0000,46.1965
45040.0,12.5111,0.0000,21.4844,0.0000,47.6061,0.0000,21.0729,0.0000,21.7258,0.0000,46.3049
45080.0,12.5222,0.0000,21.4766,0.0000,47.4624,0.0000,21.0673,0.0000,21.7168,0.0000,46.4180
45120.0,12.5333,0.0000,21.4689,0.0000,47.3194,0.0000,21.0617,0.0000,21.7078,0.0000,46.5345
45160.0,12.5444,0.0000,21.4613,0.0000,47.1771,0.0000,21.0562,0.0000,21.6989,0.0000,46.6536
45200.0,12.5556,0.0000,21.4537,0.0000,47.0356,0.0000,21.0507,0.0000,21.6901,0.0000,46.7743
45240.0,12.5667,0.0000,21.4461,0.0000,46.8948,0.0000,21.0452,0.0000,21.6813,0.0000,46.8961
45280.0,12.5778,0.0000,21.4386,0.0000,46.7547,0.0000,21.0398,0.0000,21.6725,0.0000,47.0185
45320.0,12.5889,0.0000,21.4311,0.0000,46.6154,0.0000,21.0344,0.0000,21.6638,0.0000,47.1411
45360.0,12.6000,0.0000,21.4236,0.0000,46.4768,0.0000,21.0290,0.0000,21.6552,0.0000,47.2639
45400.0,12.6111,0.0000,21.4162,0.0000,46.3389,0.0000,21.0236,0.0000,21.6465,0.0000,47.3864
45440.0,12.6222,0.0000,21.4088,0.0000,46.2017,0.0000,21.0183,0.0000,21.6380,0.0000,47.5088
45480.0,12.6333,0.0000,21.4015,0.0000,46.0653,0.0000,21.0130,0.0000,21.6294,0.0000,47.6308
45520.0,12.6444,0.0000,21.3942,0.0000,45.9295,0.0000,21.0077,0.0000,21.6209,0.0000,47.7524
45560.0,12.6556,0.0000,21.3869,0.0000,45.7945,0.0000,21.0025,0.0000,21.6125,0.0000,47.8736
45600.0,12.6667,0.0000,21.3797,0.0000,45.6602,0.0000,20.9973,0.0000,21.6041,0.0000,47.9944
45640.0,12.6778,0.0000,21.3725,0.0000,45.5265,0.0000,20.9921,0.0000,21.5958,0.0000,48.1148
45680.0,12.6889,0.0000,21.3654,0.0000,45.3936,0.0000,20.9869,0.0000,21.5874,0.0000,48.2347
45720.0,12.7000,0.0000,21.3583,0.0000,45.2614,0.0000,20.9818,0.0000,21.5792,0.0000,48.3543
45760.0,12.7111,0.0000,21.3512,0.0000,45.1298,0.0000,20.9767,0.0000,21.5710,0.0000,48.4734
45800.0,12.7222,0.0000,21.3442,0.0000,44.9990,0.0000,20.9716,0.0000,21.5628,0.0000,48.5921
45840.0,12.7333,0.0000,21.3372,0.0000,44.8688,0.0000,20.9665,0.0000,21.5546,0.0000,48.7105
45880.0,12.7444,0.0000,21.3302,0.0000,44.7393,0.0000,20.9615,0.0000,21.5465,0.0000,48.8285
45920.0,12.7556,0.0000,21.3233,0.0000,44.6104,0.0000,20.9565,0.0000,21.5385,0.0000,48.9462
45960.0,12.7667,0.0000,21.3164,0.0000,44.4823,0.0000,20.9515,0.0000,21.5305,0.0000,49.0635
46000.0,12.7778,0.0000,21.3095,0.0000,44.3548,0.0000,20.9465,0.0000,21.5225,0.0000,49.1805
46040.0,12.7889,0.0000,21.3027,0.0000,44.2279,0.0000,20.9416,0.0000,21.5146,0.0000,49.2973
46080.0,12.8000,0.0000,21.2959,0.0000,44.1018,0.0000,20.9367,0.0000,21.5067,0.0000,49.4137
46120.0,12.8111,0.0000,21.2892,0.0000,43.9763,0.0000,20.9318,0.0000,21.4988,0.0000,49.5298
46160.0,12.8222,0.0000,21.2825,0.0000,43.8514,0.0000,20.9270,0.0000,21.4910,0.0000,49.6457
46200.0,12.8333,0.0000,21.2758,0.0000,43.7272,0.0000,20.9221,0.0000,21.4833,0.0000,49.7613
46240.0,12.8444,0.0000,21.2691,0.0000,43.6036,0.0000,20.9173,0.0000,21.4756,0.0000,49.8767
46280.0,12.8556,0.0000,21.2625,0.0000,43.4807,0.0000,20.9126,0.0000,21.4679,0.0000,49.9918
46320.0,12.8667,0.0000,21.2560,0.0000,43.3584,0.0000,20.9078,0.0000,21.4602,0.0000,50.1067
46360.0,12.8778,0.0000,21.2494,0.0000,43.2368,0.0000,20.9031,0.0000,21.4526,0.0000,50.2213
46400.0,12.8889,0.0000,21.2429,0.0000,43.1158,0.0000,20.8984,0.0000,21.4451,0.0000,50.3356
46440.0,12.9000,0.0000,21.2364,0.0000,42.9954,0.0000,20.8937,0.0000,21.4375,0.0000,50.4498
46480.0,12.9111,0.0000,21.2300,0.0000,42.8756,0.0000,20.8890,0.0000,21.4300,0.0000,50.5637
46520.0,12.9222,0.0000,21.2236,0.0000,42.7565,0.0000,20.8844,0.0000,21.4226,0.0000,50.6774
46560.0,12.9333,0.0000,21.2172,0.0000,42.6380,0.0000,20.8798,0.0000,21.4152,0.0000,50.7908
46600.0,12.9444,0.0000,21.2109,0.0000,42.5201,0.0000,20.8752,0.0000,21.4078,0.0000,50.9041
46640.0,12.9556,0.0000,21.2046,0.0000,42.4028,0.0000,20.8707,0.0000,21.4005,0.0000,51.0171
46680.0,12.9667,0.0000,21.1983,0.0000,42.2862,0.0000,20.8661,0.0000,21.3932,0.0000,51.1298
46720.0,12.9778,0.0000,21.1921,0.0000,42.1701,0.0000,20.8616,0.0000,21.3859,0.0000,51.2424
46760.0,12.9889,0.0000,21.1859,0.0000,42.0547,0.0000,20.8571,0.0000,21.3787,0.0000,51.3547
46800.0,13.0000,0.0000,21.1797,0.0000,41.9398,0.0000,20.8527,0.0000,21.3715,0.0000,51.4668
46840.0,13.0111,0.0000,21.1735,0.0000,41.8255,0.0000,20.8482,0.0000,21.3644,0.0000,51.5787
46880.0,13.0222,0.0000,21.1674,0.0000,41.7119,0.0000,20.8438,0.0000,21.3573,0.0000,51.6903
46920.0,13.0333,0.0000,21.1613,0.0000,41.5988,0.0000,20.8394,0.0000,21.3502,0.0000,51.8017
46960.0,13.0444,0.0000,21.1553,0.0000,41.4863,0.0000,20.8351,0.0000,21.3432,0.0000,51.9129
47000.0,13.0556,0.0000,21.1493,0.0000,41.3744,0.0000,20.8307,0.0000,21.3362,0.0000,52.0239
47040.0,13.0667,0.0000,21.1433,0.0000,41.2631,0.0000,20.8264,0.0000,21.3292,0.0000,52.1347
47080.0,13.0778,0.0000,21.1373,0.0000,41.1524,0.0000,20.8221,0.0000,21.3223,0.0000,52.2452
47120.0,13.0889,0.0000,21.1314,0.0000,41.0422,0.0000,20.8178,0.0000,21.3154,0.0000,52.3555
47160.0,13.1000,0.0000,21.1255,0.0000,40.9327,0.0000,20.8135,0.0000,21.3086,0.0000,52.4656
47200.0,13.1111,0.0000,21.1197,0.0000,40.8237,0.0000,20.8093,0.0000,21.3018,0.0000,52.5755
47240.0,13.1222,0.0000,21.1138,0.0000,40.7152,0.0000,20.8051,0.0000,21.2950,0.0000,52.6852
47280.0,13.1333,0.0000,21.1080,0.0000,40.6073,0.0000,20.8009,0.0000,21.2882,0.0000,52.7946
47320.0,13.1444,0.0000,21.1023,0.0000,40.5000,0.0000,20.7967,0.0000,21.2815,0.0000,52.9038
47360.0,13.1556,0.0000,21.0965,0.0000,40.3933,0.0000,20.7926,0.0000,21.2749,0.0000,53.0128
47400.0,13.1667,0.0000,21.0908,0.0000,40.2871,0.0000,20.7884,0.0000,21.2682,0.0000,53.1216
47440.0,13.1778,0.0000,21.0851,0.0000,40.1814,0.0000,20.7843,0.0000,21.2616,0.0000,53.2302
47480.0,13.1889,0.0000,21.0795,0.0000,40.0763,0.0000,20.7803,0.0000,21.2551,0.0000,53.3385
47520.0,13.2000,0.0000,21.0739,0.0000,39.9718,0.0000,20.7762,0.0000,21.2485,0.0000,53.4466
47560.0,13.2111,0.0000,21.0683,0.0000,39.8678,0.0000,20.7721,0.0000,21.2420,0.0000,53.5546
47600.0,13.2222,0.0000,21.0627,0.0000,39.7643,0.0000,20.7681,0.0000,21.2355,0.0000,53.6623
47640.0,13.2333,0.0000,21.0572,0.0000,39.6614,0.0000,20.7641,0.0000,21.2291,0.0000,53.7697
47680.0,13.2444,0.0000,21.0517,0.0000,39.5590,0.0000,20.7601,0.0000,21.2227,0.0000,53.8770
47720.0,13.2556,0.0000,21.0462,0.0000,39.4571,0.0000,20.7562,0.0000,21.2163,0.0000,53.9841
47760.0,13.2667,0.0000,21.0407,0.0000,39.3558,0.0000,20.7523,0.0000,21.2100,0.0000,54.0909
47800.0,13.2778,0.0000,21.0353,0.0000,39.2550,0.0000,20.7483,0.0000,21.2037,0.0000,54.1975
47840.0,13.2889,0.0000,21.0299,0.0000,39.1547,0.0000,20.7444,0.0000,21.1974,0.0000,54.3039
47880.0,13.3000,0.0000,21.0246,0.0000,39.0550,0.0000,20.7406,0.0000,21.1912,0.0000,54.4101
47920.0,13.3111,0.0000,21.0192,0.0000,38.9557,0.0000,20.7367,0.0000,21.1850,0.0000,54.5161
47960.0,13.3222,0.0000,21.0139,0.0000,38.8570,0.0000,20.7329,0.0000,21.1788,0.0000,54.6219
48000.0,13.3333,0.0000,21.0086,0.0000,38.7588,0.0000,20.7291,0.0000,21.1727,0.0000,54.7274
48040.0,13.3444,0.0000,21.0034,0.0000,38.6611,0.0000,20.7253,0.0000,21.1666,0.0000,54.8328
48080.0,13.3556,0.0000,20.9982,0.0000,38.5640,0.0000,20.7215,0.0000,21.1605,0.0000,54.9379
48120.0,13.3667,0.0000,20.9930,0.0000,38.4673,0.0000,20.7177,0.0000,21.1545,0.0000,55.0429
48160.0,13.3778,0.0000,20.9878,0.0000,38.3711,0.0000,20.7140,0.0000,21.1485,0.0000,55.1476
48200.0,13.3889,0.0000,20.9827,0.0000,38.2754,0.0000,20.7103,0.0000,21.1425,0.0000,55.2521
48240.0,13.4000,0.0000,20.9775,0.0000,38.1803,0.0000,20.7066,0.0000,21.1365,0.0000,55.3564
48280.0,13.4111,0.0000,20.9724,0.0000,38.0856,0.0000,20.7029,0.0000,21.1306,0.0000,55.4605
48320.0,13.4222,0.0000,20.9674,0.0000,37.9914,0.0000,20.6992,0.0000,21.1247,0.0000,55.5643
48360.0,13.4333,0.0000,20.9623,0.0000,37.8977,0.0000,20.6956,0.0000,21.1189,0.0000,55.6680
48400.0,13.4444,0.0000,20.9573,0.0000,37.8045,0.0000,20.6920,0.0000,21.1130,0.0000,55.7715
48440.0,13.4556,0.0000,20.9523,0.0000,37.7118,0.0000,20.6884,0.0000,21.1072,0.0000,55.8747
48480.0,13.4667,0.0000,20.9474,0.0000,37.6195,0.0000,20.6848,0.0000,21.1015,0.0000,55.9778
48520.0,13.4778,0.0000,20.9425,0.0000,37.5278,0.0000,20.6812,0.0000,21.0957,0.0000,56.0806
48560.0,13.4889,0.0000,20.9375,0.0000,37.4365,0.0000,20.6777,0.0000,21.0900,0.0000,56.1830
48600.0,13.5000,0.0000,20.9327,0.0000,37.3457,0.0000,20.6741,0.0000,21.0844,0.0000,56.2850
48640.0,13.5111,0.0000,20.9278,0.0000,37.2554,0.0000,20.6706,0.0000,21.0787,0.0000,56.3863
48680.0,13.5222,0.0000,20.9230,0.0000,37.1655,0.0000,20.6671,0.0000,21.0731,0.0000,56.4864
48720.0,13.5333,0.0000,20.9182,0.0000,37.0761,0.0000,20.6637,0.0000,21.0675,0.0000,56.5848
48760.0,13.5444,0.0000,20.9134,0.0000,36.9872,0.0000,20.6602,0.0000,21.0619,0.0000,56.6805
48800.0,13.5556,0.0000,20.9086,0.0000,36.8987,0.0000,20.6568,0.0000,21.0564,0.0000,56.7727
48840.0,13.5667,0.0000,20.9039,0.0000,36.8107,0.0000,20.6533,0.0000,21.0509,0.0000,56.8602
48880.0,13.5778,0.0000,20.8992,0.0000,36.7232,0.0000,20.6499,0.0000,21.0454,0.0000,56.9421
48920.0,13.5889,0.0000,20.8945,0.0000,36.6361,0.0000,20.6466,0.0000,21.0400,0.0000,57.0175
48960.0,13.6000,0.0000,20.8899,0.0000,36.5495,0.0000,20.6432,0.0000,21.0346,0.0000,57.0856
49000.0,13.6111,0.0000,20.8852,0.0000,36.4633,0.0000,20.6398,0.0000,21.0292,0.0000,57.1460
49040.0,13.6222,0.0000,20.8806,0.0000,36.3775,0.0000,20.6365,0.0000,21.0238,0.0000,57.1985
49080.0,13.6333,0.0000,20.8760,0.0000,36.2923,0.0000,20.6332,0.0000,21.0185,0.0000,57.2434
49120.0,13.6444,0.0000,20.8715,0.0000,36.2074,0.0000,20.6299,0.0000,21.0132,0.0000,57.2809
49160.0,13.6556,0.0000,20.8669,0.0000,36.1230,0.0000,20.6266,0.0000,21.0079,0.0000,57.3118
49200.0,13.6667,0.0000,20.8624,0.0000,36.0390,0.0000,20.6234,0.0000,21.0027,0.0000,57.3367
49240.0,13.6778,0.0000,20.8579,0.0000,35.9555,0.0000,20.6201,0.0000,20.9975,0.0000,57.3564
49280.0,13.6889,0.0000,20.8534,0.0000,35.8724,0.0000,20.6169,0.0000,20.9923,0.0000,57.3717
49320.0,13.7000,0.0000,20.8490,0.0000,35.7898,0.0000,20.6137,0.0000,20.9871,0.0000,57.3835
49360.0,13.7111,0.0000,20.8446,0.0000,35.7075,0.0000,20.6105,0.0000,20.9820,0.0000,57.3923
49400.0,13.7222,0.0000,20.8402,0.0000,35.6257,0.0000,20.6073,0.0000,20.9768,0.0000,57.3989
49440.0,13.7333,0.0000,20.8358,0.0000,35.5444,0.0000,20.6041,0.0000,20.9718,0.0000,57.4037
49480.0,13.7444,0.0000,20.8315,0.0000,35.4634,0.0000,20.6010,0.0000,20.9667,0.0000,57.4073
49520.0,13.7556,0.0000,20.8271,0.0000,35.3829,0.0000,20.5979,0.0000,20.9617,0.0000,57.4098
49560.0,13.7667,0.0000,20.8228,0.0000,35.3028,0.0000,20.5947,0.0000,20.9566,0.0000,57.4117
49600.0,13.7778,0.0000,20.8185,0.0000,35.2231,0.0000,20.5916,0.0000,20.9517,0.0000,57.4130
49640.0,13.7889,0.0000,20.8143,0.0000,35.1438,0.0000,20.5886,0.0000,20.9467,0.0000,57.4140
49680.0,13.8000,0.0000,20.8100,0.0000,35.0650,0.0000,20.5855,0.0000,20.9418,0.0000,57.4147
49720.0,13.8111,0.0000,20.8058,0.0000,34.9865,0.0000,20.5824,0.0000,20.9369,0.0000,57.4152
49760.0,13.8222,0.0000,20.8016,0.0000,34.9085,0.0000,20.5794,0.0000,20.9320,0.0000,57.4154
49800.0,13.8333,0.0000,20.7974,0.0000,34.8308,0.0000,20.5764,0.0000,20.9271,0.0000,57.4154
49840.0,13.8444,0.0000,20.7933,0.0000,34.7536,0.0000,20.5734,0.0000,20.9223,0.0000,57.4152
49880.0,13.8556,0.0000,20.7892,0.0000,34.6767,0.0000,20.5704,0.0000,20.9175,0.0000,57.4148
49920.0,13.8667,0.0000,20.7851,0.0000,34.6003,0.0000,20.5674,0.0000,20.9127,0.0000,57.4141
49960.0,13.8778,0.0000,20.7810,0.0000,34.5243,0.0000,20.5645,0.0000,20.9080,0.0000,57.4133
50000.0,13.8889,0.0000,20.7769,0.0000,34.4486,0.0000,20.5615,0.0000,20.9033,0.0000,57.4124
50040.0,13.9000,0.0000,20.7728,0.0000,34.3734,0.0000,20.5586,0.0000,20.8985,0.0000,57.4115
50080.0,13.9111,0.0000,20.7688,0.0000,34.2986,0.0000,20.5557,0.0000,20.8939,0.0000,57.4107
50120.0,13.9222,0.0000,20.7648,0.0000,34.2241,0.0000,20.5528,0.0000,20.8892,0.0000,57.4100
50160.0,13.9333,0.0000,20.7608,0.0000,34.1500,0.0000,20.5499,0.0000,20.8846,0.0000,57.4095
50200.0,13.9444,0.0000,20.7569,0.0000,34.0763,0.0000,20.5471,0.0000,20.8800,0.0000,57.4092
50240.0,13.9556,0.0000,20.7529,0.0000,34.0030,0.0000,20.5442,0.0000,20.8754,0.0000,57.4092
50280.0,13.9667,0.0000,20.7490,0.0000,33.9301,0.0000,20.5414,0.0000,20.8708,0.0000,57.4094
50320.0,13.9778,0.0000,20.7451,0.0000,33.8576,0.0000,20.5386,0.0000,20.8663,0.0000,57.4097
50360.0,13.9889,0.0000,20.7412,0.0000,33.7854,0.0000,20.5358,0.0000,20.8618,0.0000,57.4102
50400.0,14.0000,0.0000,20.7374,0.0000,33.7136,0.0000,20.5330,0.0000,20.8573,0.0000,57.4108
50440.0,14.0111,0.0000,20.7335,0.0000,33.6422,0.0000,20.5302,0.0000,20.8528,0.0000,57.4113
50480.0,14.0222,0.0000,20.7297,0.0000,33.5711,0.0000,20.5274,0.0000,20.8484,0.0000,57.4118
50520.0,14.0333,0.0000,20.7259,0.0000,33.5005,0.0000,20.5247,0.0000,20.8440,0.0000,57.4120
50560.0,14.0444,0.0000,20.7221,0.0000,33.4302,0.0000,20.5220,0.0000,20.8396,0.0000,57.4122
50600.0,14.0556,0.0000,20.7184,0.0000,33.3602,0.0000,20.5192,0.0000,20.8352,0.0000,57.4121
50640.0,14.0667,0.0000,20.7146,0.0000,33.2906,0.0000,20.5165,0.0000,20.8309,0.0000,57.4118
50680.0,14.0778,0.0000,20.7109,0.0000,33.2214,0.0000,20.5138,0.0000,20.8265,0.0000,57.4114
50720.0,14.0889,0.0000,20.7072,0.0000,33.1526,0.0000,20.5112,0.0000,20.8222,0.0000,57.4110
50760.0,14.1000,0.0000,20.7035,0.0000,33.0841,0.0000,20.5085,0.0000,20.8180,0.0000,57.4105
50800.0,14.1111,0.0000,20.6999,0.0000,33.0159,0.0000,20.5059,0.0000,20.8137,0.0000,57.4102
50840.0,14.1222,0.0000,20.6962,0.0000,32.9482,0.0000,20.5032,0.0000,20.8095,0.0000,57.4100
50880.0,14.1333,0.0000,20.6926,0.0000,32.8807,0.0000,20.5006,0.0000,20.8052,0.0000,57.4099
50920.0,14.1444,0.0000,20.6890,0.0000,32.8137,0.0000,20.4980,0.0000,20.8010,0.0000,57.4100
50960.0,14.1556,0.0000,20.6854,0.0000,32.7469,0.0000,20.4954,0.0000,20.7969,0.0000,57.4103
51000.0,14.1667,0.0000,20.6818,0.0000,32.6805,0.0000,20.4928,0.0000,20.7927,0.0000,57.4106
51040.0,14.1778,0.0000,20.6783,0.0000,32.6145,0.0000,20.4903,0.0000,20.7886,0.0000,57.4110
51080.0,14.1889,0.0000,20.6747,0.0000,32.5488,0.0000,20.4877,0.0000,20.7845,0.0000,57.4114
51120.0,14.2000,0.0000,20.6712,0.0000,32.4835,0.0000,20.4852,0.0000,20.7804,0.0000,57.4117
51160.0,14.2111,0.0000,20.6677,0.0000,32.4185,0.0000,20.4826,0.0000,20.7763,0.0000,57.4119
51200.0,14.2222,0.0000,20.6643,0.0000,32.3538,0.0000,20.4801,0.0000,20.7723,0.0000,57.4119
51240.0,14.2333,0.0000,20.6608,0.0000,32.2895,0.0000,20.4776,0.0000,20.7683,0.0000,57.4117
51280.0,14.2444,0.0000,20.6574,0.0000,32.2255,0.0000,20.4751,0.0000,20.7643,0.0000,57.4114
51320.0,14.2556,0.0000,20.6539,0.0000,32.1618,0.0000,20.4727,0.0000,20.7603,0.0000,57.4109
51360.0,14.2667,0.0000,20.6505,0.0000,32.0985,0.0000,20.4702,0.0000,20.7563,0.0000,57.4105
51400.0,14.2778,0.0000,20.6471,0.0000,32.0354,0.0000,20.4678,0.0000,20.7524,0.0000,57.4100
51440.0,14.2889,0.0000,20.6438,0.0000,31.9728,0.0000,20.4653,0.0000,20.7485,0.0000,57.4097
51480.0,14.3000,0.0000,20.6404,0.0000,31.9104,0.0000,20.4629,0.0000,20.7446,0.0000,57.4095
51520.0,14.3111,0.0000,20.6371,0.0000,31.8484,0.0000,20.4605,0.0000,20.7407,0.0000,57.4095
51560.0,14.3222,0.0000,20.6338,0.0000,31.7867,0.0000,20.4581,0.0000,20.7368,0.0000,57.4096
51600.0,14.3333,0.0000,20.6305,0.0000,31.7253,0.0000,20.4557,0.0000,20.7330,0.0000,57.4100
51640.0,14.3444,0.0000,20.6272,0.0000,31.6643,0.0000,20.4533,0.0000,20.7292,0.0000,57.4104
51680.0,14.3556,0.0000,20.6239,0.0000,31.6035,0.0000,20.4510,0.0000,20.7254,0.0000,57.4109
51720.0,14.3667,0.0000,20.6207,0.0000,31.5431,0.0000,20.4486,0.0000,20.7216,0.0000,57.4114
51760.0,14.3778,0.0000,20.6174,0.0000,31.4830,0.0000,20.4463,0.0000,20.7179,0.0000,57.4118
51800.0,14.3889,0.0000,20.6142,0.0000,31.4232,0.0000,20.4440,0.0000,20.7141,0.0000,57.4120
51840.0,14.4000,0.0000,20.6110,0.0000,31.3637,0.0000,20.4416,0.0000,20.7104,0.0000,57.4121
51880.0,14.4111,0.0000,20.6078,0.0000,31.3045,0.0000,20.4393,0.0000,20.7067,0.0000,57.4120
51920.0,14.4222,0.0000,20.6047,0.0000,31.2456,0.0000,20.4371,0.0000,20.7030,0.0000,57.4117
51960.0,14.4333,0.0000,20.6015,0.0000,31.1871,0.0000,20.4348,0.0000,20.6994,0.0000,57.4113
52000.0,14.4444,0.0000,20.5984,0.0000,31.1288,0.0000,20.4325,0.0000,20.6957,0.0000,57.4109
52040.0,14.4556,0.0000,20.5953,0.0000,31.0709,0.0000,20.4303,0.0000,20.6921,0.0000,57.4104
52080.0,14.4667,0.0000,20.5922,0.0000,31.0132,0.0000,20.4280,0.0000,20.6885,0.0000,57.4101
52120.0,14.4778,0.0000,20.5891,0.0000,30.9558,0.0000,20.4258,0.0000,20.6849,0.0000,57.4098
52160.0,14.4889,0.0000,20.5860,0.0000,30.8988,0.0000,20.4236,0.0000,20.6813,0.0000,57.4098
52200.0,14.5000,0.0000,20.5830,0.0000,30.8420,0.0000,20.4214,0.0000,20.6778,0.0000,57.4099
